Image;Object;Level;Class;Material;Camera Position;Light Color (RGB);Fog;Mask;ImageNet_Label;ShapeNet_Superclass
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Material/M_Camo/BaseMap_Actor_139_0.png;sofa-3;BaseMap;0;M_Camo;X=-1.000 Y=0.000 Z=0.200;(R=0.050000,G=0.050000,B=0.050000,A=0.000000);False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Material/M_Camo/BaseMap_Actor_139_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Material/M_Noise/BaseMap_Actor_139_0.png;sofa-3;BaseMap;0;M_Noise;X=-1.000 Y=0.000 Z=0.200;(R=0.050000,G=0.050000,B=0.050000,A=0.000000);False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Material/M_Noise/BaseMap_Actor_139_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Material/M_Titanium/BaseMap_Actor_139_0.png;sofa-3;BaseMap;0;M_Titanium;X=-1.000 Y=0.000 Z=0.200;(R=0.050000,G=0.050000,B=0.050000,A=0.000000);False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Material/M_Titanium/BaseMap_Actor_139_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Material/M_Tri_Wood/BaseMap_Actor_139_0.png;sofa-3;BaseMap;0;M_Tri_Wood;X=-1.000 Y=0.000 Z=0.200;(R=0.050000,G=0.050000,B=0.050000,A=0.000000);False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Material/M_Tri_Wood/BaseMap_Actor_139_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Material/M_Glass/BaseMap_Actor_139_0.png;sofa-3;BaseMap;0;M_Glass;X=-1.000 Y=0.000 Z=0.200;(R=0.050000,G=0.050000,B=0.050000,A=0.000000);False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Material/M_Glass/BaseMap_Actor_139_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Fog/WithFog/BaseMap_Actor_139_0.png;sofa-3;BaseMap;0;Default;X=-1.000 Y=0.000 Z=0.200;(R=0.050000,G=0.050000,B=0.050000,A=0.000000);True;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Fog/WithFog/BaseMap_Actor_139_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Camera/Angle0/BaseMap_Actor_149_668.png;mosque-1;BaseMap;668;Default;X=-1.000 Y=0.000 Z=0.200;(R=0.050000,G=0.050000,B=0.050000,A=0.000000);False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Camera/Angle0/BaseMap_Actor_149_668_mask.png;mosque;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Camera/Angle1/BaseMap_Actor_149_668.png;mosque-1;BaseMap;668;Default;X=0.000 Y=-1.000 Z=0.200;(R=0.050000,G=0.050000,B=0.050000,A=0.000000);False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Camera/Angle1/BaseMap_Actor_149_668_mask.png;mosque;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Camera/Angle2/BaseMap_Actor_149_668.png;mosque-1;BaseMap;668;Default;X=0.000 Y=0.000 Z=0.400;(R=0.050000,G=0.050000,B=0.050000,A=0.000000);False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Camera/Angle2/BaseMap_Actor_149_668_mask.png;mosque;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Camera/Angle3/BaseMap_Actor_149_668.png;mosque-1;BaseMap;668;Default;X=0.000 Y=1.000 Z=0.200;(R=0.050000,G=0.050000,B=0.050000,A=0.000000);False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Camera/Angle3/BaseMap_Actor_149_668_mask.png;mosque;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Camera/Angle4/BaseMap_Actor_149_668.png;mosque-1;BaseMap;668;Default;X=1.000 Y=0.000 Z=0.200;(R=0.050000,G=0.050000,B=0.050000,A=0.000000);False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Camera/Angle4/BaseMap_Actor_149_668_mask.png;mosque;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Light/Light0/BaseMap_Actor_149_668.png;mosque-1;BaseMap;668;Default;X=-1.000 Y=0.000 Z=0.200;(R=1.000000,G=0.000000,B=0.000000,A=0.000000);False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Light/Light0/BaseMap_Actor_149_668_mask.png;mosque;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Light/Light1/BaseMap_Actor_149_668.png;mosque-1;BaseMap;668;Default;X=-1.000 Y=0.000 Z=0.200;(R=0.000000,G=1.000000,B=0.000000,A=0.000000);False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Light/Light1/BaseMap_Actor_149_668_mask.png;mosque;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Light/Light2/BaseMap_Actor_149_668.png;mosque-1;BaseMap;668;Default;X=-1.000 Y=0.000 Z=0.200;(R=0.000000,G=0.000000,B=1.000000,A=0.000000);False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Light/Light2/BaseMap_Actor_149_668_mask.png;mosque;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Light/Light3/BaseMap_Actor_149_668.png;mosque-1;BaseMap;668;Default;X=-1.000 Y=0.000 Z=0.200;(R=1.000000,G=1.000000,B=0.000000,A=0.000000);False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Light/Light3/BaseMap_Actor_149_668_mask.png;mosque;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Light/Light4/BaseMap_Actor_149_668.png;mosque-1;BaseMap;668;Default;X=-1.000 Y=0.000 Z=0.200;(R=0.050000,G=0.050000,B=0.050000,A=0.000000);False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Light/Light4/BaseMap_Actor_149_668_mask.png;mosque;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Material/M_Camo/BaseMap_Actor_149_668.png;mosque-1;BaseMap;668;M_Camo;X=-1.000 Y=0.000 Z=0.200;(R=0.050000,G=0.050000,B=0.050000,A=0.000000);False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Material/M_Camo/BaseMap_Actor_149_668_mask.png;mosque;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Material/M_Noise/BaseMap_Actor_149_668.png;mosque-1;BaseMap;668;M_Noise;X=-1.000 Y=0.000 Z=0.200;(R=0.050000,G=0.050000,B=0.050000,A=0.000000);False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Material/M_Noise/BaseMap_Actor_149_668_mask.png;mosque;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Material/M_Titanium/BaseMap_Actor_149_668.png;mosque-1;BaseMap;668;M_Titanium;X=-1.000 Y=0.000 Z=0.200;(R=0.050000,G=0.050000,B=0.050000,A=0.000000);False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Material/M_Titanium/BaseMap_Actor_149_668_mask.png;mosque;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Material/M_Tri_Wood/BaseMap_Actor_149_668.png;mosque-1;BaseMap;668;M_Tri_Wood;X=-1.000 Y=0.000 Z=0.200;(R=0.050000,G=0.050000,B=0.050000,A=0.000000);False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Material/M_Tri_Wood/BaseMap_Actor_149_668_mask.png;mosque;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Material/M_Glass/BaseMap_Actor_149_668.png;mosque-1;BaseMap;668;M_Glass;X=-1.000 Y=0.000 Z=0.200;(R=0.050000,G=0.050000,B=0.050000,A=0.000000);False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Material/M_Glass/BaseMap_Actor_149_668_mask.png;mosque;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Fog/WithFog/BaseMap_Actor_149_668.png;mosque-1;BaseMap;668;Default;X=-1.000 Y=0.000 Z=0.200;(R=0.050000,G=0.050000,B=0.050000,A=0.000000);True;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Fog/WithFog/BaseMap_Actor_149_668_mask.png;mosque;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Camera/Angle0/BaseMap_Actor_150_682.png;obelisk-1;BaseMap;682;Default;X=-1.000 Y=0.000 Z=0.200;(R=0.050000,G=0.050000,B=0.050000,A=0.000000);False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Camera/Angle0/BaseMap_Actor_150_682_mask.png;obelisk;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Camera/Angle1/BaseMap_Actor_150_682.png;obelisk-1;BaseMap;682;Default;X=0.000 Y=-1.000 Z=0.200;(R=0.050000,G=0.050000,B=0.050000,A=0.000000);False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Camera/Angle1/BaseMap_Actor_150_682_mask.png;obelisk;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Camera/Angle2/BaseMap_Actor_150_682.png;obelisk-1;BaseMap;682;Default;X=0.000 Y=0.000 Z=0.400;(R=0.050000,G=0.050000,B=0.050000,A=0.000000);False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Camera/Angle2/BaseMap_Actor_150_682_mask.png;obelisk;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Camera/Angle3/BaseMap_Actor_150_682.png;obelisk-1;BaseMap;682;Default;X=0.000 Y=1.000 Z=0.200;(R=0.050000,G=0.050000,B=0.050000,A=0.000000);False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Camera/Angle3/BaseMap_Actor_150_682_mask.png;obelisk;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Camera/Angle4/BaseMap_Actor_150_682.png;obelisk-1;BaseMap;682;Default;X=1.000 Y=0.000 Z=0.200;(R=0.050000,G=0.050000,B=0.050000,A=0.000000);False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Camera/Angle4/BaseMap_Actor_150_682_mask.png;obelisk;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Light/Light0/BaseMap_Actor_150_682.png;obelisk-1;BaseMap;682;Default;X=-1.000 Y=0.000 Z=0.200;(R=1.000000,G=0.000000,B=0.000000,A=0.000000);False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Light/Light0/BaseMap_Actor_150_682_mask.png;obelisk;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Light/Light1/BaseMap_Actor_150_682.png;obelisk-1;BaseMap;682;Default;X=-1.000 Y=0.000 Z=0.200;(R=0.000000,G=1.000000,B=0.000000,A=0.000000);False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Light/Light1/BaseMap_Actor_150_682_mask.png;obelisk;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Light/Light2/BaseMap_Actor_150_682.png;obelisk-1;BaseMap;682;Default;X=-1.000 Y=0.000 Z=0.200;(R=0.000000,G=0.000000,B=1.000000,A=0.000000);False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Light/Light2/BaseMap_Actor_150_682_mask.png;obelisk;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Light/Light3/BaseMap_Actor_150_682.png;obelisk-1;BaseMap;682;Default;X=-1.000 Y=0.000 Z=0.200;(R=1.000000,G=1.000000,B=0.000000,A=0.000000);False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Light/Light3/BaseMap_Actor_150_682_mask.png;obelisk;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Light/Light4/BaseMap_Actor_150_682.png;obelisk-1;BaseMap;682;Default;X=-1.000 Y=0.000 Z=0.200;(R=0.050000,G=0.050000,B=0.050000,A=0.000000);False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Light/Light4/BaseMap_Actor_150_682_mask.png;obelisk;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Material/M_Camo/BaseMap_Actor_150_682.png;obelisk-1;BaseMap;682;M_Camo;X=-1.000 Y=0.000 Z=0.200;(R=0.050000,G=0.050000,B=0.050000,A=0.000000);False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Material/M_Camo/BaseMap_Actor_150_682_mask.png;obelisk;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Material/M_Noise/BaseMap_Actor_150_682.png;obelisk-1;BaseMap;682;M_Noise;X=-1.000 Y=0.000 Z=0.200;(R=0.050000,G=0.050000,B=0.050000,A=0.000000);False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Material/M_Noise/BaseMap_Actor_150_682_mask.png;obelisk;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Material/M_Titanium/BaseMap_Actor_150_682.png;obelisk-1;BaseMap;682;M_Titanium;X=-1.000 Y=0.000 Z=0.200;(R=0.050000,G=0.050000,B=0.050000,A=0.000000);False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Material/M_Titanium/BaseMap_Actor_150_682_mask.png;obelisk;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Material/M_Tri_Wood/BaseMap_Actor_150_682.png;obelisk-1;BaseMap;682;M_Tri_Wood;X=-1.000 Y=0.000 Z=0.200;(R=0.050000,G=0.050000,B=0.050000,A=0.000000);False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Material/M_Tri_Wood/BaseMap_Actor_150_682_mask.png;obelisk;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Material/M_Glass/BaseMap_Actor_150_682.png;obelisk-1;BaseMap;682;M_Glass;X=-1.000 Y=0.000 Z=0.200;(R=0.050000,G=0.050000,B=0.050000,A=0.000000);False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Material/M_Glass/BaseMap_Actor_150_682_mask.png;obelisk;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Fog/WithFog/BaseMap_Actor_150_682.png;obelisk-1;BaseMap;682;Default;X=-1.000 Y=0.000 Z=0.200;(R=0.050000,G=0.050000,B=0.050000,A=0.000000);True;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Fog/WithFog/BaseMap_Actor_150_682_mask.png;obelisk;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_10_519.png;crate-1;Desert_A;519;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_10_519_mask.png;crate;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_46_515.png;cowboy-hat-1;Desert_A;515;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_46_515_mask.png;cowboy hat, ten-gallon hat;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_47_515.png;cowboy-hat-2;Desert_A;515;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_47_515_mask.png;cowboy hat, ten-gallon hat;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_48_515.png;cowboy-hat-3;Desert_A;515;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_48_515_mask.png;cowboy hat, ten-gallon hat;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_54_861.png;toilet-seat-1;Desert_A;861;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_54_861_mask.png;toilet seat;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_64_664.png;monitor-1;Desert_A;664;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_64_664_mask.png;monitor;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_65_664.png;monitor-2;Desert_A;664;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_65_664_mask.png;monitor;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_66_664.png;monitor-3;Desert_A;664;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_66_664_mask.png;monitor;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_67_0.png;earphone-1;Desert_A;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_67_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_68_0.png;earphone-2;Desert_A;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_68_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_69_605.png;iPod-1;Desert_A;605;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_69_605_mask.png;iPod;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_70_0.png;faucet-1;Desert_A;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_70_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_71_0.png;faucet-2;Desert_A;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_71_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_72_0.png;faucet-3;Desert_A;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_72_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_134_0.png;skateboard-1;Desert_A;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_134_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_135_0.png;skateboard-2;Desert_A;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_135_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_136_0.png;skateboard-3;Desert_A;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_136_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_137_0.png;sofa-1;Desert_A;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_137_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_138_0.png;sofa-2;Desert_A;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_138_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_139_0.png;sofa-3;Desert_A;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_139_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_149_668.png;mosque-1;Desert_A;668;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_149_668_mask.png;mosque;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_150_682.png;obelisk-1;Desert_A;682;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Desert_A/Desert_A_Actor_150_682_mask.png;obelisk;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_10_519.png;crate-1;Forest_Hills;519;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_10_519_mask.png;crate;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_46_515.png;cowboy-hat-1;Forest_Hills;515;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_46_515_mask.png;cowboy hat, ten-gallon hat;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_47_515.png;cowboy-hat-2;Forest_Hills;515;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_47_515_mask.png;cowboy hat, ten-gallon hat;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_48_515.png;cowboy-hat-3;Forest_Hills;515;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_48_515_mask.png;cowboy hat, ten-gallon hat;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_54_861.png;toilet-seat-1;Forest_Hills;861;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_54_861_mask.png;toilet seat;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_64_664.png;monitor-1;Forest_Hills;664;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_64_664_mask.png;monitor;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_65_664.png;monitor-2;Forest_Hills;664;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/Forest_Hills/Forest_Hills_Actor_65_664_mask.png;monitor;<unmapped>
